path	action	exit	wall_ms	parse_ms	check_ms	emit_ms	assemble_ms	instantiate_ms
test/fixtures/compiler/07-checker-rejects-name-mutability-and-type-errors-diagnostic-4.hd	check	1	480					
test/fixtures/compiler/07-checker-rejects-name-mutability-and-type-errors-diagnostic-5.hd	check	1	595					
test/fixtures/compiler/07-checker-rejects-name-mutability-and-type-errors-diagnostic-6.hd	check	1	679					
test/fixtures/compiler/07-checker-rejects-name-mutability-and-type-errors-diagnostic.hd	check	1	650					
test/fixtures/compiler/07-checker-rejects-name-mutability-and-type-errors-positional-spread-needs-vararg.hd	check	1	655					
test/fixtures/compiler/08-homogeneous-varargs-lower-through-the-existing-list-abi.hd	run --entry main	0	776	0.4	1.5	0.5	23.7	0.5
test/fixtures/compiler/09-first-class-vararg-functions-retain-their-calling-convention-type-mismatch.hd	check	1	582					
test/fixtures/compiler/09-first-class-vararg-functions-retain-their-calling-convention.hd	run --entry main	0	1601	0.6	1.4	0.2	11.0	4.8
test/fixtures/compiler/10-function-parameter-defaults-evaluate-after-explicit-arguments.hd	run --entry main	0	725	0.4	0.5	0.7	11.8	0.2
test/fixtures/compiler/11-function-parameter-defaults-enforce-order-type-and-purity-diagnostic-2.hd	check	1	298					
test/fixtures/compiler/11-function-parameter-defaults-enforce-order-type-and-purity-diagnostic.hd	check	1	294					
test/fixtures/compiler/11-function-parameter-defaults-enforce-order-type-and-purity-impure-parameter-default.hd	check	1	292					
test/fixtures/compiler/12-varargs-work-in-suspending-and-trait-method-calls.hd	run --entry main	0	514	0.2	0.4	0.9	11.5	0.2
test/fixtures/compiler/13-named-arguments-map-to-parameters-without-changing-source-evaluation-ord-2.hd	run --entry main	0	505	0.1	0.2	0.3	6.0	0.1
test/fixtures/compiler/13-named-arguments-map-to-parameters-without-changing-source-evaluation-ord.hd	run --entry main	0	491	0.1	0.2	0.3	9.2	0.5
test/fixtures/compiler/14-named-enum-payloads-preserve-source-evaluation-order-duplicate-argument.hd	check	1	283					
test/fixtures/compiler/14-named-enum-payloads-preserve-source-evaluation-order-unknown-named-argument.hd	check	1	282					
test/fixtures/compiler/14-named-enum-payloads-preserve-source-evaluation-order.hd	run --entry main	0	507	0.1	0.2	0.8	10.5	0.5
test/fixtures/compiler/15-named-enum-payload-patterns-resolve-bindings-by-field-name-unknown-variant-pattern-field.hd	check	1	287					
test/fixtures/compiler/15-named-enum-payload-patterns-resolve-bindings-by-field-name.hd	run --entry main	0	500	0.2	0.3	0.2	6.1	1.2
test/fixtures/compiler/16-literal-enum-payload-patterns-constrain-variants-in-wasm-and-suspension--nonexhaustive-match.hd	check	1	293					
test/fixtures/compiler/16-literal-enum-payload-patterns-constrain-variants-in-wasm-and-suspension-.hd	run --entry main	0	509	0.3	1.1	1.7	28.2	0.2
test/fixtures/compiler/17-shared-enum-data-uses-per-variant-factories-and-pure-ordered-defaults.hd	run --entry main	0	523	0.1	0.6	0.2	6.2	0.1
test/fixtures/compiler/18-named-arguments-work-through-static-and-dynamic-trait-dispatch.hd	run --entry main	0	569	2.5	1.7	1.4	39.7	0.3
test/fixtures/compiler/19-shadow-console.hd	check	1	600					
test/fixtures/compiler/19-shadow-display.hd	check	1	378					
test/fixtures/compiler/19-shadow-hash.hd	check	1	450					
test/fixtures/compiler/19-shadow-println.hd	check	1	1183					
test/fixtures/compiler/19-shadow-result.hd	check	1	846					
test/fixtures/compiler/20-branch-scopes-do-not-leak-and-may-shadow-each-other-diagnostic.hd	check	1	864					
test/fixtures/compiler/20-branch-scopes-do-not-leak-and-may-shadow-each-other.hd	run --entry main	0	1085	0.1	0.8	0.9	14.9	0.9
test/fixtures/compiler/21-else-if-chains-preserve-value-typing-and-selection-order.hd	run --entry main	0	1204	0.2	0.7	0.6	7.4	0.3
test/fixtures/compiler/22-while-break-and-continue-lower-to-structured-wasm-control-flow-diagnostic.hd	check	1	770					
test/fixtures/compiler/22-while-break-and-continue-lower-to-structured-wasm-control-flow.hd	run --entry main	0	1458	0.3	0.3	0.2	6.1	0.9
test/fixtures/compiler/23-while-else-produces-values-on-break-or-normal-exhaustion-broken.hd	run --entry main	0	1237	0.3	0.2	0.1	12.4	5.6
test/fixtures/compiler/23-while-else-produces-values-on-break-or-normal-exhaustion-diagnostic-2.hd	check	1	685					
test/fixtures/compiler/23-while-else-produces-values-on-break-or-normal-exhaustion-diagnostic.hd	check	1	751					
test/fixtures/compiler/23-while-else-produces-values-on-break-or-normal-exhaustion-exhausted.hd	run --entry main	0	1069	0.2	0.3	0.2	8.4	1.9
test/fixtures/compiler/24-for-loops-iterate-lists-and-maps-with-continue-destructuring-and-else-va-diagnostic-2.hd	check	1	911					
test/fixtures/compiler/24-for-loops-iterate-lists-and-maps-with-continue-destructuring-and-else-va-diagnostic.hd	check	1	718					
test/fixtures/compiler/24-for-loops-iterate-lists-and-maps-with-continue-destructuring-and-else-va.hd	run --entry main	0	877	0.4	1.7	2.4	22.9	1.6
test/fixtures/compiler/25-data-declarations-lower-to-wasm-gc-structs.hd	run --entry main	0	693	0.2	0.3	0.4	6.7	0.5
test/fixtures/compiler/26-mutable-data-paths-weaken-one-way-and-share-wasm-gc-identity.hd	run --entry main	0	647	0.2	0.4	0.2	6.2	1.4
test/fixtures/compiler/27-mutable-list-and-map-roots-support-indexed-replacement.hd	run --entry main	0	745	0.2	0.2	0.1	5.9	0.2
test/fixtures/compiler/28-mutable-lists-append-through-growable-wasm-gc-storage-mutable-receiver-required.hd	check	1	474					
test/fixtures/compiler/28-mutable-lists-append-through-growable-wasm-gc-storage.hd	run --entry main	0	797	0.2	0.3	0.2	6.3	0.4
test/fixtures/compiler/29-mutable-maps-grow-from-empty-storage-and-remove-entries-in-insertion-ord-mutable-receiver-required.hd	check	1	526					
test/fixtures/compiler/29-mutable-maps-grow-from-empty-storage-and-remove-entries-in-insertion-ord.hd	run --entry main	0	965	0.1	0.3	0.4	8.5	0.3
test/fixtures/compiler/30-data-field-initializers-preserve-source-evaluation-order.hd	run --entry main	0	1073	0.2	0.3	0.8	50.0	8.3
test/fixtures/compiler/31-data-field-defaults-run-per-construction-after-explicit-fields.hd	run --entry main	0	1159	0.1	0.3	0.2	6.6	0.4
test/fixtures/compiler/32-data-field-defaults-are-type-checked-and-purity-checked-impure-data-default-2.hd	check	1	540					
test/fixtures/compiler/32-data-field-defaults-are-type-checked-and-purity-checked-impure-data-default.hd	check	0	784	0.1	0.4	0.1	12.2	0.9
test/fixtures/compiler/32-data-field-defaults-are-type-checked-and-purity-checked-type-mismatch.hd	check	1	688					
test/fixtures/compiler/33-data-copy-update-evaluates-its-source-before-replacements.hd	run --entry main	0	850	0.2	0.8	0.7	13.8	0.9
test/fixtures/compiler/34-data-copy-update-supplies-omitted-fields-without-running-defaults-type-mismatch.hd	check	1	590					
test/fixtures/compiler/34-data-copy-update-supplies-omitted-fields-without-running-defaults.hd	run --entry main	0	1226	0.1	0.2	0.2	5.9	0.3
test/fixtures/compiler/35-fieldless-data-lowers-to-an-empty-wasm-gc-struct.hd	run --entry main	0	1055	0.1	0.1	1.7	7.1	2.5
test/fixtures/compiler/36-data-initialization-missing-field.hd	check	1	568					
test/fixtures/compiler/36-data-initialization-unknown-field.hd	check	1	629					
test/fixtures/compiler/36-data-initialization-wrong-field-type.hd	check	1	688					
test/fixtures/compiler/37-data-pattern-duplicate-field.hd	check	1	597					
test/fixtures/compiler/37-data-pattern-nonexhaustive.hd	check	1	653					
test/fixtures/compiler/37-data-pattern-unknown-field.hd	check	1	578					
test/fixtures/compiler/37-data-patterns-destructure-nested-fields-and-test-literals.hd	run --entry main	0	1215	0.7	0.6	0.2	8.3	0.2
test/fixtures/compiler/38-strings-use-gc-byte-arrays-and-len-counts-unicode-scalars.hd	run --entry main	0	1006	0.1	0.3	0.2	7.1	0.8
test/fixtures/compiler/39-string-interpolation-displays-built-ins-left-to-right.hd	run --entry main	0	733	0.6	0.4	0.2	9.4	0.1
test/fixtures/compiler/40-strings-compare-by-utf-8-value-order.hd	run --entry main	0	901	0.1	0.2	0.1	9.1	1.1
test/fixtures/compiler/41-strings-concatenate-and-unnamed-enum-fields-use-numeric-selectors.hd	run --entry main	0	1054	0.3	0.3	0.3	8.8	0.8
test/fixtures/compiler/42-character-literals-carry-unicode-scalar-values-and-compare-in-scalar-ord.hd	run --entry main	0	1119	0.4	0.2	0.2	7.7	3.9
test/fixtures/compiler/43-defer-runs-after-a-return-value-is-evaluated.hd	run --entry main	0	1278	0.4	0.7	0.3	6.3	0.2
test/fixtures/compiler/44-defer-rejects-escaping-control-flow.hd	check	1	597					
test/fixtures/compiler/45-defer-is-lifo-and-runs-on-loop-continue-and-break.hd	run --entry main	0	943	0.1	0.6	0.2	14.2	2.1
test/fixtures/compiler/46-explicit-panic-lowers-to-unreachable-and-skips-pending-defer.hd	run	1	960	0.1	0.2	0.2	7.5	0.2
test/fixtures/compiler/47-enums-use-tagged-gc-structs-and-match-binds-payloads.hd	run --entry main	0	922	0.2	0.4	0.3	9.7	0.6
test/fixtures/compiler/48-match-bare-variant.hd	check	1	476					
test/fixtures/compiler/48-match-nonexhaustive.hd	check	1	619					
test/fixtures/compiler/48-match-pattern-arity.hd	check	1	641					
test/fixtures/compiler/48-match-unreachable-arm.hd	check	1	882					
test/fixtures/compiler/49-contextual-enum-variant-patterns-use-the-subject-type-variant-binding-name-mismatch.hd	check	0	611	0.1	0.2	0.1	6.3	12.3
test/fixtures/compiler/49-contextual-enum-variant-patterns-use-the-subject-type.hd	run --entry main	0	1309	0.1	0.3	0.2	6.0	0.2
test/fixtures/compiler/50-contextual-enum-variant-expressions-use-their-expected-type-diagnostic.hd	check	1	769					
test/fixtures/compiler/50-contextual-enum-variant-expressions-use-their-expected-type.hd	run --entry main	0	1063	0.3	0.3	1.0	6.2	0.4
test/fixtures/compiler/51-boolean-matches-are-exhaustive-and-lower-to-scalar-tests-diagnostic.hd	check	1	611					
test/fixtures/compiler/51-boolean-matches-are-exhaustive-and-lower-to-scalar-tests-unreachable-match-arm.hd	check	1	670					
test/fixtures/compiler/51-boolean-matches-are-exhaustive-and-lower-to-scalar-tests.hd	run --entry main	0	980	0.2	0.3	0.2	9.2	7.0
test/fixtures/compiler/52-numeric-character-and-string-literal-patterns-require-a-catch-all-diagnostic.hd	check	1	792					
test/fixtures/compiler/52-numeric-character-and-string-literal-patterns-require-a-catch-all-unreachable-match-arm.hd	check	1	540					
test/fixtures/compiler/52-numeric-character-and-string-literal-patterns-require-a-catch-all.hd	run --entry main	0	1055	0.7	0.4	0.3	10.5	0.2
test/fixtures/compiler/53-match-guards-see-pattern-bindings-and-do-not-contribute-coverage-diagnostic.hd	check	1	631					
test/fixtures/compiler/53-match-guards-see-pattern-bindings-and-do-not-contribute-coverage-type-mismatch-2.hd	check	1	501					
test/fixtures/compiler/53-match-guards-see-pattern-bindings-and-do-not-contribute-coverage-type-mismatch.hd	check	0	649	0.2	0.6	0.2	16.9	1.9
test/fixtures/compiler/53-match-guards-see-pattern-bindings-and-do-not-contribute-coverage.hd	run --entry main	0	1092	0.1	0.3	0.2	7.2	1.5
test/fixtures/compiler/54-optionals-inject-plain-values-match-both-cases-and-propagate-nil.hd	run --entry main	0	954	0.3	0.4	0.9	9.4	0.6
test/fixtures/compiler/55-result-constructors-matching-and-error-propagation-use-the-erased-carrie.hd	run --entry main	0	915	0.3	0.8	0.5	7.7	0.5
test/fixtures/compiler/56-imported-resourceerror-is-a-generic-wasm-gc-enum.hd	run --entry main	0	788	0.2	0.5	0.3	7.5	0.2
test/fixtures/compiler/57-result-patterns-recursively-match-imported-enum-payloads.hd	run --entry main	0	1048	0.2	0.4	0.1	6.1	0.7
test/fixtures/compiler/58-optional-and-result-context-errors-have-stable-diagnostics-diagnostic-2.hd	check	1	594					
test/fixtures/compiler/58-optional-and-result-context-errors-have-stable-diagnostics-diagnostic-3.hd	check	1	643					
test/fixtures/compiler/58-optional-and-result-context-errors-have-stable-diagnostics-diagnostic-4.hd	check	0	590	0.3	0.2	0.1	8.2	1.5
test/fixtures/compiler/58-optional-and-result-context-errors-have-stable-diagnostics-diagnostic.hd	check	1	767					
test/fixtures/compiler/59-optional-result-discarded.hd	check	1	830					
test/fixtures/compiler/59-optional-result-explicitly-discarded.hd	check	0	865	0.3	0.1	0.3	26.7	10.3
test/fixtures/compiler/60-comprehensions-lower-nested-filters-and-map-replacement.hd	run --entry main	0	1621	0.3	0.6	1.8	13.8	0.3
test/fixtures/compiler/60-comprehensions-reject-suspension-calls.hd	check	1	1178					
test/fixtures/compiler/60-typed-noncapturing-closures-lower-to-wasm-typed-function-references-diagnostic.hd	check	1	1005					
test/fixtures/compiler/60-typed-noncapturing-closures-lower-to-wasm-typed-function-references.hd	run --entry main	0	1769	0.1	0.5	0.4	6.4	0.5
test/fixtures/compiler/61-binding-expressions-reject-same-scope-redeclaration.hd	check	1	1109					
test/fixtures/compiler/61-binding-expressions-return-values-and-bind-in-enclosing-scope.hd	run --entry main	0	1413	0.8	0.8	0.3	6.8	4.1
test/fixtures/compiler/61-expected-function-types-infer-inline-closure-parameters-and-results-diagnostic.hd	check	1	753					
test/fixtures/compiler/61-expected-function-types-infer-inline-closure-parameters-and-results.hd	run --entry main	0	1520	0.4	1.0	0.2	7.6	2.4
test/fixtures/compiler/62-nonrecursive-closures-infer-result-types-from-fallthrough-and-returns-closure-result-type.hd	check	1	886					
test/fixtures/compiler/62-nonrecursive-closures-infer-result-types-from-fallthrough-and-returns.hd	run --entry main	0	1681	0.2	1.6	0.2	9.6	1.1
test/fixtures/compiler/62-string-trim-and-lower-use-unicode-byte-bridge.hd	run --entry main	0	1689	0.1	0.2	0.1	7.4	1.5
test/fixtures/compiler/63-explicitly-typed-local-closures-recurse-through-their-current-environmen.hd	run --entry main	0	2352	2.3	1.8	0.4	18.0	6.2
test/fixtures/compiler/63-generic-iterator-traits-drive-for-loops-and-comprehensions.hd	run --entry main	0	1528	0.5	1.4	0.3	9.4	0.1
test/fixtures/compiler/63-generic-iterator-traits-require-mutable-receivers.hd	check	1	842					
test/fixtures/compiler/64-generic-methods-infer-and-erase-type-arguments.hd	run --entry explicit_right	0	2138	0.5	1.6	0.5	9.5	0.2
test/fixtures/compiler/64-named-local-functions-capture-enclosing-values-and-recurse.hd	run --entry main	0	1388	0.6	1.7	0.7	7.8	0.3
test/fixtures/compiler/65-string-split-preserves-boundaries-and-unicode-scalars.hd	run --entry separated	0	1461	0.2	0.4	0.1	8.2	1.1
test/fixtures/compiler/66-associated-functions-use-qualified-static-calls.hd	run --entry month_days	0	1313	0.2	0.2	0.1	5.9	0.1
test/fixtures/compiler/67-blanket-implementations-dispatch-with-inferred-dictionaries.hd	run --entry total_score	0	1581	1.8	2.2	0.3	17.3	5.3
test/fixtures/compiler/68-generic-implementation-heads-cannot-overlap.hd	check	1	1351					
test/fixtures/compiler/69-trait-qualified-calls-select-ambiguous-methods.hd	run --entry qualified_total	0	1647	0.2	2.3	0.8	8.8	5.3
test/fixtures/compiler/70-generic-trait-qualified-calls-select-an-instantiation.hd	run --entry add_qualified	0	1409	1.4	2.9	1.1	18.0	0.3
test/fixtures/compiler/71-trait-associated-functions-use-implementing-type-qualification.hd	run --entry guest_length	0	1232	0.2	0.6	0.2	7.2	4.4
test/fixtures/compiler/72-associated-types-specialize-self-projections.hd	run --entry projected_value	0	1963	3.2	3.3	2.1	13.5	2.0
test/fixtures/compiler/73-supertraits-reject-missing-parent-implementations.hd	check	1	1363					
test/fixtures/compiler/73-supertraits-require-and-expose-parent-implementations.hd	run --entry formatted_length	0	2984	0.2	1.1	6.9	10.9	0.3
test/fixtures/compiler/74-mutable-trait-bounds-preserve-root-access.hd	run --entry cleared_value	0	2655	0.9	3.3	1.0	9.3	1.2
test/fixtures/compiler/74-mutable-trait-bounds-reject-readonly-roots.hd	check	1	978					
test/fixtures/compiler/75-generic-trait-methods-use-static-erased-dispatch.hd	run --entry selected_value	0	1104	0.2	0.5	0.9	7.7	5.4
test/fixtures/compiler/76-blanket-implementations-materialize-dynamic-and-bound-dictionaries.hd	run --entry blanket_dynamic	0	1193	0.2	0.5	0.4	7.1	0.4
test/fixtures/compiler/76-bounded-blanket-implementations-capture-erased-dictionaries.hd	run --entry dynamic_score	0	1346	0.2	0.6	0.2	7.7	11.4
test/fixtures/compiler/77-generic-supertraits-reject-incompatible-upcasts.hd	check	1	1254					
test/fixtures/compiler/77-generic-supertraits-substitute-parent-arguments.hd	run --entry generic_supertrait_direct	0	1584	0.4	1.6	1.2	9.6	0.5
test/fixtures/compiler/78-bounded-blanket-supertraits-capture-parent-dictionaries.hd	run --entry dynamic_parent_dictionary	0	1769	0.2	0.6	6.3	12.6	0.6
test/fixtures/compiler/assert-failure-panics.hd	run	1	1497	0.2	0.2	0.1	7.4	5.9
test/fixtures/compiler/display-requires-implementation.hd	check	1	1114					
test/fixtures/frontend/00-core-program.hd	parse	0	880	0.1	0.3	0.6	10.2	0.4
test/fixtures/frontend/04-parser-builds-value-producing-while-else.hd	parse	0	798	0.1	0.2	0.1	7.1	2.0
test/fixtures/frontend/05-parser-builds-for-loops-with-tuple-bindings-and-else-suites.hd	parse	0	810	0.2	0.3	0.4	10.2	0.4
test/fixtures/frontend/06-parser-lowers-named-local-functions-to-typed-closure-bindings.hd	parse	0	647	0.2	0.5	0.3	9.6	0.2
test/fixtures/frontend/07-parser-retains-mutable-permission-types-and-field-assignments-2.hd	parse	0	615	0.1	0.2	0.2	7.4	2.7
test/fixtures/frontend/07-parser-retains-mutable-permission-types-and-field-assignments.hd	parse	0	829	0.1	0.1	0.1	7.5	5.5
test/fixtures/frontend/08-parser-represents-mut-self-as-a-mutable-self-receiver-2.hd	check	1	807					
test/fixtures/frontend/08-parser-represents-mut-self-as-a-mutable-self-receiver.hd	parse	0	727	0.1	0.1	4.3	12.6	7.6
test/fixtures/frontend/09-parser-distinguishes-inherent-and-trait-implementation-blocks.hd	parse	0	1145	0.3	0.4	0.1	7.4	6.5
test/fixtures/frontend/10-parser-marks-bare-data-members-as-embedded-fields.hd	parse	0	923	0.1	0.1	0.1	7.2	0.3
test/fixtures/frontend/11-parser-retains-explicit-generic-arguments-and-trailing-callbacks-2.hd	parse	0	715					
test/fixtures/frontend/11-parser-retains-explicit-generic-arguments-and-trailing-callbacks.hd	parse	0	596					
test/fixtures/frontend/12-parser-retains-explicit-generic-data-arguments.hd	parse	0	634					
test/fixtures/frontend/13-tabs-and-inconsistent-dedents-are-rejected-by-the-lexer-2.hd	check	1	653					
test/fixtures/frontend/13-tabs-and-inconsistent-dedents-are-rejected-by-the-lexer.hd	check	1	815					
test/fixtures/frontend/14-lexer-enforces-reserved-punctuation-escapes-and-numeric-separators-2.hd	check	1	625					
test/fixtures/frontend/14-lexer-enforces-reserved-punctuation-escapes-and-numeric-separators-3.hd	check	1	904					
test/fixtures/frontend/14-lexer-enforces-reserved-punctuation-escapes-and-numeric-separators-4.hd	parse	0	737					
test/fixtures/frontend/14-lexer-enforces-reserved-punctuation-escapes-and-numeric-separators-5.hd	check	1	799					
test/fixtures/frontend/14-lexer-enforces-reserved-punctuation-escapes-and-numeric-separators-6.hd	parse	0	621	0.1	0.2	0.3	8.2	1.1
test/fixtures/frontend/14-lexer-enforces-reserved-punctuation-escapes-and-numeric-separators.hd	check	1	578					
test/fixtures/frontend/15-parser-retains-string-interpolation-expressions-and-raw-dollars-2.hd	parse	0	594	0.1	0.3	0.1	5.9	0.3
test/fixtures/frontend/15-parser-retains-string-interpolation-expressions-and-raw-dollars.hd	parse	0	636	0.2	0.2	0.6	6.0	1.3
test/fixtures/frontend/16-parser-rejects-comparison-chaining.hd	check	1	569					
test/fixtures/frontend/17-parser-retains-named-call-labels-and-enforces-argument-ordering-2.hd	check	1	612					
test/fixtures/frontend/17-parser-retains-named-call-labels-and-enforces-argument-ordering.hd	parse	0	571					
test/fixtures/frontend/18-parser-retains-vararg-and-positional-spread-markers-2.hd	parse	0	920					
test/fixtures/frontend/18-parser-retains-vararg-and-positional-spread-markers-3.hd	check	1	787					
test/fixtures/frontend/18-parser-retains-vararg-and-positional-spread-markers.hd	parse	0	624					
test/fixtures/frontend/19-parser-retains-function-parameter-defaults-2.hd	check	1	666					
test/fixtures/frontend/19-parser-retains-function-parameter-defaults.hd	parse	0	611	0.2	0.3	0.5	7.0	0.1
test/fixtures/frontend/20-parser-retains-a-leading-data-copy-update-spread-2.hd	check	1	799					
test/fixtures/frontend/20-parser-retains-a-leading-data-copy-update-spread.hd	parse	0	614					
test/fixtures/frontend/21-parser-retains-named-enum-payload-pattern-labels.hd	parse	0	742					
test/fixtures/frontend/22-parser-retains-nested-result-payload-patterns.hd	parse	0	754					
test/fixtures/frontend/23-parser-retains-literal-enum-payload-patterns.hd	parse	0	1176					
test/fixtures/frontend/24-parser-retains-shared-enum-fields-defaults-and-variant-results.hd	parse	0	909	0.1	0.7	0.4	9.3	0.6
test/fixtures/frontend/25-parser-retains-decimal-numeric-member-selectors.hd	parse	0	952					
test/fixtures/frontend/26-parser-distinguishes-grouped-expressions-from-tuple-types-and-literals.hd	parse	0	933	0.3	0.5	0.3	16.0	0.2
test/fixtures/frontend/27-documentation-comments-attach-to-ast-declarations-and-members-source.hd	parse	0	786	0.2	0.1	0.1	6.4	0.7
test/fixtures/frontend/27-documentation-comments-attach-to-ast-declarations-and-members.hd	check	1	496					
test/fixtures/frontend/28-parser-retains-top-level-public-visibility.hd	parse	0	686	0.2	0.3	0.1	7.6	2.1
test/fixtures/frontend/29-parser-retains-named-test-blocks.hd	parse	0	622	0.2	0.1	0.2	7.5	0.2
test/fixtures/frontend/30-parser-lowers-multi-provider-use-to-an-ordered-tuple.hd	parse	0	728					
test/fixtures/frontend/31-parser-retains-single-and-grouped-use-declarations.hd	parse	0	664	0.1	0.1	0.1	7.0	0.2
test/fixtures/requirements/closure-provider.hd	check	0	701	0.2	0.3	0.2	7.7	0.3
test/fixtures/requirements/lexical-override.hd	check	0	561	0.2	0.3	0.2	9.3	0.1
test/fixtures/requirements/loop-exit.hd	check	0	648	0.1	0.1	0.1	9.7	2.1
test/fixtures/requirements/transitive-call-paths.hd	check	0	573	0.1	0.1	0.1	6.7	0.3
test/fixtures/suspension/01-suspending-functions-construct-gc-frames-and-bang-calls-drive-them.hd	run --entry main	0	1072	0.2	0.1	0.4	11.5	1.0
test/fixtures/suspension/02-generic-suspending-functions-box-frame-arguments-and-unbox-direct-or-sto.hd	run --entry main	0	1142	4.4	0.7	0.7	14.7	2.0
test/fixtures/suspension/03-generic-suspension-frames-retain-trait-dictionaries-across-child-polls.hd	run --entry main	0	1857	0.7	0.8	1.3	22.0	1.0
test/fixtures/suspension/04-ordinary-suspending-calls-are-cold-values-and-bang-calls-need-a-driver-diagnostic-2.hd	check	1	776					
test/fixtures/suspension/04-ordinary-suspending-calls-are-cold-values-and-bang-calls-need-a-driver-diagnostic-3.hd	check	1	785					
test/fixtures/suspension/04-ordinary-suspending-calls-are-cold-values-and-bang-calls-need-a-driver-diagnostic-4.hd	check	1	574					
test/fixtures/suspension/04-ordinary-suspending-calls-are-cold-values-and-bang-calls-need-a-driver-diagnostic.hd	check	0	598	0.1	1.5	0.2	9.6	4.5
test/fixtures/suspension/05-unresolved-race-task-combinator.hd	check	1	666					
test/fixtures/suspension/05-unresolved-standard-task-combinators-have-a-dedicated-boundary-diagnosti-userdefined.hd	run --entry main	0	1347	0.2	0.3	0.4	18.4	2.7
test/fixtures/suspension/05-unresolved-standard-task-combinators-have-a-dedicated-boundary-diagnosti.hd	check	1	1011					
test/fixtures/suspension/06-explicit-mutable-suspension-bindings-are-one-shot-seconddrive.hd	run	1	1394	2.9	4.5	0.7	21.7	0.3
test/fixtures/suspension/06-explicit-mutable-suspension-bindings-are-one-shot-valid.hd	run --entry main	0	1235	0.3	0.6	0.3	8.0	1.0
test/fixtures/suspension/07-cold-suspension-cancellation-is-synchronous-and-idempotent.hd	run --entry main	0	883	0.1	0.6	0.2	7.5	1.7
test/fixtures/suspension/08-cancelled-suspensions-cannot-be-driven-and-readonly-values-cannot-be-can-cancelled.hd	run	1	862	0.2	0.3	0.4	14.0	2.4
test/fixtures/suspension/08-readonly-suspension-cancel.hd	check	1	714					
test/fixtures/suspension/09-defer-suites-cannot-suspend.hd	check	1	1063					
test/fixtures/suspension/10-suspension-state-transitions-are-observable-through-the-trace-abi.hd	run --entry main	0	1558	1.0	6.1	2.4	34.9	37.5
test/fixtures/suspension/11-deterministic-host-pending.hd	run --entry main	0	1189	0.1	0.1	0.1	9.9	3.1
test/fixtures/suspension/12-development-drivers-reject-competing-and-reentrant-suspension-control.hd	run --entry main	0	822	0.1	0.1	0.2	8.5	0.1
test/fixtures/suspension/13-child-pending-propagates-through-the-parent-frame-and-restores-locals.hd	run --entry main	0	791	0.2	0.4	0.5	12.7	2.6
test/fixtures/suspension/13-nested-pending-frame.hd	run --entry main	0	782	0.2	0.3	0.8	9.3	0.1
test/fixtures/suspension/14-started-frame-cancellation-cancels-the-child-and-runs-registered-cleanup.hd	run --entry main	0	1027	0.1	0.2	0.4	8.4	0.2
test/fixtures/suspension/15-cancellation-unwinds-child-frames-before-parent-cleanup.hd	check	0	643	0.1	0.1	0.3	11.7	1.3
test/fixtures/suspension/16-linear-suspension-frames-resume-across-multiple-child-sites.hd	run --entry main	0	1443	0.1	0.2	0.3	9.9	0.5
test/fixtures/suspension/17-cfg-suspension-lowering-preserves-nested-expression-evaluation.hd	run --entry main	0	988	0.1	0.1	0.3	9.0	0.7
test/fixtures/suspension/18-cfg-suspension-lowering-preserves-nested-argument-order.hd	run --entry main	0	889	0.2	0.3	1.1	12.7	0.3
test/fixtures/suspension/19-cfg-suspension-lowering-branches-and-short-circuits-around-child-frames.hd	run --entry main	0	1026	0.3	0.6	1.3	14.4	3.5
test/fixtures/suspension/20-cfg-suspension-lowering-preserves-loops-continue-break-values-and-cleanu.hd	run --entry main	0	1398	1.1	5.6	1.7	20.5	1.2
test/fixtures/suspension/21-cfg-suspension-lowering-preserves-match-bindings-and-suspending-guards.hd	run --entry main	0	1067	0.2	0.7	0.8	14.4	0.3
test/fixtures/suspension/22-cfg-suspension-lowering-propagates-result-failures-after-child-completio.hd	run --entry main	0	1091	0.3	5.0	1.1	18.9	2.3
test/fixtures/suspension/23-cfg-suspension-cancellation-cancels-the-active-child-and-runs-scoped-cle.hd	run --entry main	0	946	3.1	0.2	0.7	22.8	1.7
test/fixtures/suspension/24-cfg-suspension-lowering-installs-providers-produced-after-resumption.hd	run --entry main	0	1535	0.6	0.7	0.3	8.7	1.1
test/fixtures/suspension/25-cfg-suspension-lowering-nests-dynamic-trait-suspensions.hd	run --entry main	0	907	0.2	0.2	0.4	21.4	0.6
test/fixtures/suspension/26-replay-rejects-function-code-change.hd	run --entry main	0	808	0.1	0.1	0.7	7.6	1.9
test/fixtures/suspension/26-replay-survives-unrelated-declaration.hd	run --entry main	0	1102	0.1	0.1	0.2	12.0	2.9
test/fixtures/suspension/26-suspension-poll-decisions-record-and-replay-with-configuration-identity.hd	run --entry main	0	1213	0.2	0.2	0.3	10.2	2.4
test/fixtures/suspension/27-println-requires-console-and-streams-displayed-utf-8-through-the-host-bo-missing-requirement.hd	check	1	677					
test/fixtures/suspension/27-println-requires-console-and-streams-displayed-utf-8-through-the-host-bo.hd	check	0	803	0.2	0.4	0.2	9.6	1.7
test/fixtures/suspension/28-multi-provider-use-preserves-requested-tuple-order-through-wasm-gc.hd	run --entry main	0	2123	8.0	6.5	2.4	61.6	0.6
test/fixtures/suspension/29-imported-block-on-drives-stored-suspensions-and-rejects-nested-drivers-nested.hd	run	1	1263	0.1	0.3	0.9	11.8	0.2
